지점코드,지점명,측정항목,2026년1월,2026년2월,2026년3월,2026년4월,2026년5월,2026년6월,2026년7월,2026년8월,2026년9월,2026년 10월,2026년11월,2026년12월
5001A15,석곡천,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A15,석곡천,"1,4-다이옥세인",,,,,,,,,,,,
5001A15,석곡천,용존산소(DO),12.2,12.1,11.7,9.8,,,,,,,,
5001A15,석곡천,용존총질소(DTN),3.42,,,,,,,,,,,
5001A15,석곡천,용존총인(DTP),0.015,,,,,,,,,,,
5001A15,석곡천,전기전도도(EC),317,324,265,208,,,,,,,,
5001A15,석곡천,분원성대장균군,15,,,,,,,,,,,
5001A15,석곡천,용해성 철(Fe),,,,,,,,,,,,
5001A15,석곡천,불소(F),,,,,,,,,,,,
5001A15,석곡천,헥사클로로벤젠,,,,,,,,,,,,
5001A15,석곡천,포름알데히드,,,,,,,,,,,,
5001A15,석곡천,수은(Hg),,,,,,,,,,,,
5001A15,석곡천,수위,,,,,,,,,,,,
5001A15,석곡천,용해성 망간(Mn),,,,,,,,,,,,
5001A15,석곡천,암모니아성 질소(NH3-N),0.021,,,,,,,,,,,
5001A15,석곡천,노말헥산추출물질,,,,,,,,,,,,
5001A15,석곡천,니켈(Ni),,,,,,,,,,,,
5001A15,석곡천,질산성질소(NO3-N),2.82,,,,,,,,,,,
5001A15,석곡천,유기인,,,,,,,,,,,,
5001A15,석곡천,납(Pb),,,,,,,,,,,,
5001A15,석곡천,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A15,석곡천,테트라클로로에틸렌(PCE),,,,,,,,,,,,
5001A15,석곡천,수소이온농도(pH),7.8,6.8,7.4,7.2,,,,,,,,
5001A15,석곡천,페놀류(phenols),0,,,,,,,,,,,
5001A15,석곡천,인산염 인(PO4-P),0.014,,,,,,,,,,,
5001A15,석곡천,셀레늄(Se),,,,,,,,,,,,
5001A15,석곡천,부유물질(SS),8.9,2.9,3.6,4.3,,,,,,,,
5001A15,석곡천,트리클로로에틸렌(TCE),,,,,,,,,,,,
5001A15,석곡천,총대장균군,210,,,,,,,,,,,
5001A15,석곡천,수온,3.7,9.1,12.9,15.9,,,,,,,,
5001A15,석곡천,총질소(T-N),3.515,2.31,2.037,2.258,,,,,,,,
5001A15,석곡천,총유기탄소(TOC),2,3.1,3.4,3.3,,,,,,,,
5001A15,석곡천,총인(T-P),0.017,0.048,0.04,0.05,,,,,,,,
5001A15,석곡천,투명도,,,,,,,,,,,,
5001A15,석곡천,아연(Zn),,,,,,,,,,,,
5001A20,우치,음이온계면활성제(ABS),,0,0,0,,,,,,,,
5001A20,우치,조류,,,,,,,,,,,,
5001A20,우치,유량,,3.09,678.367,,,,,,,,,
5001A20,우치,안티몬(Sb),,0,0,0,,,,,,,,
5001A20,우치,비소(As),,0,0,0,,,,,,,,
5001A20,우치,바륨(Ba),,,,,,,,,,,,
5001A20,우치,벤젠,,,0,,,,,,,,,
5001A20,우치,생물화학적산소요구량(BOD),7.8,4.1,5.4,2.6,,,,,,,,
5001A20,우치,사염화탄소,,,0,,,,,,,,,
5001A20,우치,카드뮴(Cd),,0,0,0,,,,,,,,
5001A20,우치,클로로포름,,,,,,,,,,,,
5001A20,우치,염소이온(Cl-),,,,,,,,,,,,
5001A20,우치,클로로필-a(Chlorophyll-a),66.8,39.8,68.3,24.6,,,,,,,,
5001A20,우치,시안(CN),,0,0,0,,,,,,,,
5001A20,우치,화학적산소요구량(COD),6.3,6,8.2,6.6,,,,,,,,
5001A20,우치,색도,,,,,,,,,,,,
5001A20,우치,크롬(Cr),,,,,,,,,,,,
5001A20,우치,6가크롬(Cr6+),,0,0,0,,,,,,,,
5001A20,우치,구리(Cu),,,,,,,,,,,,
5001A20,우치,"1,2,-다이클로로에탄",,,0,,,,,,,,,
5001A20,우치,다이클로로메탄,,,0,,,,,,,,,
5001A20,우치,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A20,우치,"1,4-다이옥세인",,,,,,,,,,,,
5001A20,우치,용존산소(DO),12.4,14.5,12.5,9.6,,,,,,,,
5001A20,우치,용존총질소(DTN),1.492,2.529,1.907,1.95,,,,,,,,
5001A20,우치,용존총인(DTP),0.036,0.033,0.035,0.063,,,,,,,,
5001A20,우치,전기전도도(EC),363,358,368,229,,,,,,,,
5001A20,우치,분원성대장균군,4,19,967,280,,,,,,,,
5001A20,우치,용해성 철(Fe),,,,,,,,,,,,
5001A20,우치,불소(F),,,,,,,,,,,,
5001A20,우치,헥사클로로벤젠,,,,,,,,,,,,
5001A20,우치,포름알데히드,,,,,,,,,,,,
5001A20,우치,수은(Hg),,0,0,0,,,,,,,,
5001A20,우치,수위,,,,,,,,,,,,
5001A20,우치,용해성 망간(Mn),,,,,,,,,,,,
5001A20,우치,암모니아성 질소(NH3-N),0.008,0.04,0.119,0.12,,,,,,,,
5001A20,우치,노말헥산추출물질,,,,,,,,,,,,
5001A20,우치,니켈(Ni),,,,,,,,,,,,
5001A20,우치,질산성질소(NO3-N),1.33,2.077,1.342,1.428,,,,,,,,
5001A20,우치,유기인,,,,,,,,,,,,
5001A20,우치,납(Pb),,0,0,0,,,,,,,,
5001A20,우치,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A20,우치,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
5001A20,우치,수소이온농도(pH),8.2,7.9,7.7,6.8,,,,,,,,
5001A20,우치,페놀류(phenols),0,0,0,0,,,,,,,,
5001A20,우치,인산염 인(PO4-P),0.034,0.023,0.024,0.052,,,,,,,,
5001A20,우치,셀레늄(Se),,,,,,,,,,,,
5001A20,우치,부유물질(SS),41.4,9.1,16.3,13.1,,,,,,,,
5001A20,우치,트리클로로에틸렌(TCE),,,0,,,,,,,,,
5001A20,우치,총대장균군,78,360,10900,16875,,,,,,,,
5001A20,우치,수온,4,6.8,12,18.4,,,,,,,,
5001A20,우치,총질소(T-N),1.668,2.656,2.101,2.094,,,,,,,,
5001A20,우치,총유기탄소(TOC),6.2,5.6,6.5,5.3,,,,,,,,
5001A20,우치,총인(T-P),0.037,0.09,0.105,0.121,,,,,,,,
5001A20,우치,투명도,,,,,,,,,,,,
5001A20,우치,아연(Zn),,,,,,,,,,,,
5001A27,산동,음이온계면활성제(ABS),,,0,,,,,,,,,
5001A27,산동,조류,,,,,,,,,,,,
5001A27,산동,유량,0.606,,,,,,,,,,,
5001A27,산동,안티몬(Sb),,,0,,,,,,,,,
5001A27,산동,비소(As),,,0,,,,,,,,,
5001A27,산동,바륨(Ba),,,,,,,,,,,,
5001A27,산동,벤젠,,,,,,,,,,,,
5001A27,산동,생물화학적산소요구량(BOD),3.7,2.1,3.8,2,,,,,,,,
5001A27,산동,사염화탄소,,,,,,,,,,,,
5001A27,산동,카드뮴(Cd),,,0,,,,,,,,,
5001A27,산동,클로로포름,,,,,,,,,,,,
5001A27,산동,염소이온(Cl-),,,,,,,,,,,,
5001A27,산동,클로로필-a(Chlorophyll-a),37.1,25.4,106.9,14.8,,,,,,,,
5001A27,산동,시안(CN),,,0,,,,,,,,,
5001A27,산동,화학적산소요구량(COD),8.4,5.5,11.9,8.9,,,,,,,,
5001A27,산동,색도,,,,,,,,,,,,
5001A27,산동,크롬(Cr),,,,,,,,,,,,
5001A27,산동,6가크롬(Cr6+),,,0,,,,,,,,,
5001A27,산동,구리(Cu),,,,,,,,,,,,
5001A27,산동,"1,2,-다이클로로에탄",,,,,,,,,,,,
5001A27,산동,다이클로로메탄,,,,,,,,,,,,
5001A27,산동,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A27,산동,"1,4-다이옥세인",,,,,,,,,,,,
5001A27,산동,용존산소(DO),15.8,13.8,15,10.7,,,,,,,,
5001A27,산동,용존총질소(DTN),5.389,2.814,2.008,2.611,,,,,,,,
5001A27,산동,용존총인(DTP),0.06,0.031,0.026,0.086,,,,,,,,
5001A27,산동,전기전도도(EC),596,361,335,219,,,,,,,,
5001A27,산동,분원성대장균군,,130,40,360,,,,,,,,
5001A27,산동,용해성 철(Fe),,,,,,,,,,,,
5001A27,산동,불소(F),,,,,,,,,,,,
5001A27,산동,헥사클로로벤젠,,,,,,,,,,,,
5001A27,산동,포름알데히드,,,,,,,,,,,,
5001A27,산동,수은(Hg),,,0,,,,,,,,,
5001A27,산동,수위,,,,,,,,,,,,
5001A27,산동,용해성 망간(Mn),,,,,,,,,,,,
5001A27,산동,암모니아성 질소(NH3-N),0.393,0.029,0,0.288,,,,,,,,
5001A27,산동,노말헥산추출물질,,,,,,,,,,,,
5001A27,산동,니켈(Ni),,,,,,,,,,,,
5001A27,산동,질산성질소(NO3-N),4.092,2.063,1.394,1.567,,,,,,,,
5001A27,산동,유기인,,,,,,,,,,,,
5001A27,산동,납(Pb),,,0,,,,,,,,,
5001A27,산동,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A27,산동,테트라클로로에틸렌(PCE),,,,,,,,,,,,
5001A27,산동,수소이온농도(pH),8,8.4,9.3,7.5,,,,,,,,
5001A27,산동,페놀류(phenols),,0,0,0,,,,,,,,
5001A27,산동,인산염 인(PO4-P),0.037,0.012,0.007,0.055,,,,,,,,
5001A27,산동,셀레늄(Se),,,,,,,,,,,,
5001A27,산동,부유물질(SS),16.4,8.8,24.4,29.2,,,,,,,,
5001A27,산동,트리클로로에틸렌(TCE),,,,,,,,,,,,
5001A27,산동,총대장균군,,1300,1800,12000,,,,,,,,
5001A27,산동,수온,4,3.5,8.4,13,,,,,,,,
5001A27,산동,총질소(T-N),5.883,2.818,2.364,2.624,,,,,,,,
5001A27,산동,총유기탄소(TOC),7.3,2.4,4.5,4,,,,,,,,
5001A27,산동,총인(T-P),0.167,0.091,0.11,0.16,,,,,,,,
5001A27,산동,투명도,,,,,,,,,,,,
5001A27,산동,아연(Zn),,,,,,,,,,,,
5001A28,풍영정천1,음이온계면활성제(ABS),,,,,,,,,,,,
5001A28,풍영정천1,조류,,,,,,,,,,,,
5001A28,풍영정천1,유량,,0.247,0.163,0.55,,,,,,,,
5001A28,풍영정천1,안티몬(Sb),,,,,,,,,,,,
5001A28,풍영정천1,비소(As),,,,,,,,,,,,
5001A28,풍영정천1,바륨(Ba),,,,,,,,,,,,
5001A28,풍영정천1,벤젠,,,,,,,,,,,,
5001A28,풍영정천1,생물화학적산소요구량(BOD),5.5,2,3.1,2.8,,,,,,,,
5001A28,풍영정천1,사염화탄소,,,,,,,,,,,,
5001A28,풍영정천1,카드뮴(Cd),,,,,,,,,,,,
5001A28,풍영정천1,클로로포름,,,,,,,,,,,,
5001A28,풍영정천1,염소이온(Cl-),,,,,,,,,,,,
5001A28,풍영정천1,클로로필-a(Chlorophyll-a),35.4,,,,,,,,,,,
5001A28,풍영정천1,시안(CN),,,,,,,,,,,,
5001A28,풍영정천1,화학적산소요구량(COD),9.4,5.1,6.6,7.6,,,,,,,,
5001A28,풍영정천1,색도,,,,,,,,,,,,
5001A28,풍영정천1,크롬(Cr),,,,,,,,,,,,
5001A28,풍영정천1,6가크롬(Cr6+),,,,,,,,,,,,
5001A28,풍영정천1,구리(Cu),,,,,,,,,,,,
5001A28,풍영정천1,"1,2,-다이클로로에탄",,,,,,,,,,,,
5001A28,풍영정천1,다이클로로메탄,,,,,,,,,,,,
5001A28,풍영정천1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A28,풍영정천1,"1,4-다이옥세인",,,,,,,,,,,,
5001A28,풍영정천1,용존산소(DO),13.4,11.6,10.9,8.8,,,,,,,,
5001A28,풍영정천1,용존총질소(DTN),5.156,,,,,,,,,,,
5001A28,풍영정천1,용존총인(DTP),0.054,,,,,,,,,,,
5001A28,풍영정천1,전기전도도(EC),377,399,325,252,,,,,,,,
5001A28,풍영정천1,분원성대장균군,1,,,,,,,,,,,
5001A28,풍영정천1,용해성 철(Fe),,,,,,,,,,,,
5001A28,풍영정천1,불소(F),,,,,,,,,,,,
5001A28,풍영정천1,헥사클로로벤젠,,,,,,,,,,,,
5001A28,풍영정천1,포름알데히드,,,,,,,,,,,,
5001A28,풍영정천1,수은(Hg),,,,,,,,,,,,
5001A28,풍영정천1,수위,,,,,,,,,,,,
5001A28,풍영정천1,용해성 망간(Mn),,,,,,,,,,,,
5001A28,풍영정천1,암모니아성 질소(NH3-N),0.958,,,,,,,,,,,
5001A28,풍영정천1,노말헥산추출물질,,,,,,,,,,,,
5001A28,풍영정천1,니켈(Ni),,,,,,,,,,,,
5001A28,풍영정천1,질산성질소(NO3-N),3.5,,,,,,,,,,,
5001A28,풍영정천1,유기인,,,,,,,,,,,,
5001A28,풍영정천1,납(Pb),,,,,,,,,,,,
5001A28,풍영정천1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A28,풍영정천1,테트라클로로에틸렌(PCE),,,,,,,,,,,,
5001A28,풍영정천1,수소이온농도(pH),8.4,7.3,7.5,7.2,,,,,,,,
5001A28,풍영정천1,페놀류(phenols),0,,,,,,,,,,,
5001A28,풍영정천1,인산염 인(PO4-P),0.03,,,,,,,,,,,
5001A28,풍영정천1,셀레늄(Se),,,,,,,,,,,,
5001A28,풍영정천1,부유물질(SS),16.8,7,6.1,12.2,,,,,,,,
5001A28,풍영정천1,트리클로로에틸렌(TCE),,,,,,,,,,,,
5001A28,풍영정천1,총대장균군,130,,,,,,,,,,,
5001A28,풍영정천1,수온,4.3,7.3,10.5,16.2,,,,,,,,
5001A28,풍영정천1,총질소(T-N),5.292,3.262,3.025,2.706,,,,,,,,
5001A28,풍영정천1,총유기탄소(TOC),9.3,3.8,5.1,6.2,,,,,,,,
5001A28,풍영정천1,총인(T-P),0.116,0.131,0.158,0.179,,,,,,,,
5001A28,풍영정천1,투명도,,,,,,,,,,,,
5001A28,풍영정천1,아연(Zn),,,,,,,,,,,,
5001A30,풍영정천2,음이온계면활성제(ABS),0,,0,,,,,,,,,
5001A30,풍영정천2,조류,,,,,,,,,,,,
5001A30,풍영정천2,유량,,0.473,0.774,0.771,,,,,,,,
5001A30,풍영정천2,안티몬(Sb),0,,0,,,,,,,,,
5001A30,풍영정천2,비소(As),0,,0,,,,,,,,,
5001A30,풍영정천2,바륨(Ba),,,,,,,,,,,,
5001A30,풍영정천2,벤젠,,,,,,,,,,,,
5001A30,풍영정천2,생물화학적산소요구량(BOD),1.4,6.5,9.6,4,,,,,,,,
5001A30,풍영정천2,사염화탄소,,,,,,,,,,,,
5001A30,풍영정천2,카드뮴(Cd),0,,0,,,,,,,,,
5001A30,풍영정천2,클로로포름,,,,,,,,,,,,
5001A30,풍영정천2,염소이온(Cl-),,,,,,,,,,,,
5001A30,풍영정천2,클로로필-a(Chlorophyll-a),12.7,13.8,17.7,24.4,,,,,,,,
5001A30,풍영정천2,시안(CN),0,,0,,,,,,,,,
5001A30,풍영정천2,화학적산소요구량(COD),7,8.8,9.5,9.8,,,,,,,,
5001A30,풍영정천2,색도,,,,,,,,,,,,
5001A30,풍영정천2,크롬(Cr),,,,,,,,,,,,
5001A30,풍영정천2,6가크롬(Cr6+),0,,0,,,,,,,,,
5001A30,풍영정천2,구리(Cu),,,,,,,,,,,,
5001A30,풍영정천2,"1,2,-다이클로로에탄",,,,,,,,,,,,
5001A30,풍영정천2,다이클로로메탄,,,,,,,,,,,,
5001A30,풍영정천2,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A30,풍영정천2,"1,4-다이옥세인",,,,,,,,,,,,
5001A30,풍영정천2,용존산소(DO),12.7,11,9.9,8.5,,,,,,,,
5001A30,풍영정천2,용존총질소(DTN),4.846,3.441,3.498,2.495,,,,,,,,
5001A30,풍영정천2,용존총인(DTP),0.06,0.099,0.093,0.075,,,,,,,,
5001A30,풍영정천2,전기전도도(EC),629,385,359,276,,,,,,,,
5001A30,풍영정천2,분원성대장균군,3,2300,22000,1100,,,,,,,,
5001A30,풍영정천2,용해성 철(Fe),,,,,,,,,,,,
5001A30,풍영정천2,불소(F),,,,,,,,,,,,
5001A30,풍영정천2,헥사클로로벤젠,,,,,,,,,,,,
5001A30,풍영정천2,포름알데히드,,,,,,,,,,,,
5001A30,풍영정천2,수은(Hg),0,,0,,,,,,,,,
5001A30,풍영정천2,수위,,,,,,,,,,,,
5001A30,풍영정천2,용해성 망간(Mn),,,,,,,,,,,,
5001A30,풍영정천2,암모니아성 질소(NH3-N),0.995,0.733,0.748,0.183,,,,,,,,
5001A30,풍영정천2,노말헥산추출물질,,,,,,,,,,,,
5001A30,풍영정천2,니켈(Ni),,,,,,,,,,,,
5001A30,풍영정천2,질산성질소(NO3-N),3.006,2.179,1.834,1.782,,,,,,,,
5001A30,풍영정천2,유기인,,,,,,,,,,,,
5001A30,풍영정천2,납(Pb),0,,0,,,,,,,,,
5001A30,풍영정천2,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A30,풍영정천2,테트라클로로에틸렌(PCE),,,,,,,,,,,,
5001A30,풍영정천2,수소이온농도(pH),7.8,7.6,7.2,7.1,,,,,,,,
5001A30,풍영정천2,페놀류(phenols),0,0,0,0,,,,,,,,
5001A30,풍영정천2,인산염 인(PO4-P),0.04,0.073,0.071,0.054,,,,,,,,
5001A30,풍영정천2,셀레늄(Se),,,,,,,,,,,,
5001A30,풍영정천2,부유물질(SS),13.6,5.5,18.4,22.7,,,,,,,,
5001A30,풍영정천2,트리클로로에틸렌(TCE),,,,,,,,,,,,
5001A30,풍영정천2,총대장균군,71,4200,510000,120000,,,,,,,,
5001A30,풍영정천2,수온,4.7,6.7,9.9,16.2,,,,,,,,
5001A30,풍영정천2,총질소(T-N),5.004,3.482,3.61,2.633,,,,,,,,
5001A30,풍영정천2,총유기탄소(TOC),3.6,7.8,8.4,7.6,,,,,,,,
5001A30,풍영정천2,총인(T-P),0.116,0.153,0.163,0.149,,,,,,,,
5001A30,풍영정천2,투명도,,,,,,,,,,,,
5001A30,풍영정천2,아연(Zn),,,,,,,,,,,,
5001A40,광주1,음이온계면활성제(ABS),,0,0,0,,,,,,,,
5001A40,광주1,조류,,,,,,,,,,,,
5001A40,광주1,유량,,,,,,,,,,,,
5001A40,광주1,안티몬(Sb),,0,0,0,,,,,,,,
5001A40,광주1,비소(As),,0,0,0,,,,,,,,
5001A40,광주1,바륨(Ba),,,,,,,,,,,,
5001A40,광주1,벤젠,,,0,,,,,,,,,
5001A40,광주1,생물화학적산소요구량(BOD),7,3.8,4.6,3,,,,,,,,
5001A40,광주1,사염화탄소,,,0,,,,,,,,,
5001A40,광주1,카드뮴(Cd),,0,0,0,,,,,,,,
5001A40,광주1,클로로포름,,,0,,,,,,,,,
5001A40,광주1,염소이온(Cl-),,,,,,,,,,,,
5001A40,광주1,클로로필-a(Chlorophyll-a),115.5,71.4,96.3,40.6,,,,,,,,
5001A40,광주1,시안(CN),,0,0,0,,,,,,,,
5001A40,광주1,화학적산소요구량(COD),11.2,9,11.8,9.6,,,,,,,,
5001A40,광주1,색도,,,,,,,,,,,,
5001A40,광주1,크롬(Cr),,,,,,,,,,,,
5001A40,광주1,6가크롬(Cr6+),,0,0,0,,,,,,,,
5001A40,광주1,구리(Cu),,,,,,,,,,,,
5001A40,광주1,"1,2,-다이클로로에탄",,,0,,,,,,,,,
5001A40,광주1,다이클로로메탄,,,0,,,,,,,,,
5001A40,광주1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A40,광주1,"1,4-다이옥세인",,,,,,,,,,,,
5001A40,광주1,용존산소(DO),15.5,14.7,11.7,10.5,,,,,,,,
5001A40,광주1,용존총질소(DTN),6.975,2.482,1.99,1.686,,,,,,,,
5001A40,광주1,용존총인(DTP),0.436,0.038,0.041,0.057,,,,,,,,
5001A40,광주1,전기전도도(EC),789,368,339,277,,,,,,,,
5001A40,광주1,분원성대장균군,,587,1288,281,,,,,,,,
5001A40,광주1,용해성 철(Fe),,,,,,,,,,,,
5001A40,광주1,불소(F),,,,,,,,,,,,
5001A40,광주1,헥사클로로벤젠,,,,,,,,,,,,
5001A40,광주1,포름알데히드,,,,,,,,,,,,
5001A40,광주1,수은(Hg),,0,0,0,,,,,,,,
5001A40,광주1,수위,,,,,,,,,,,,
5001A40,광주1,용해성 망간(Mn),,,,,,,,,,,,
5001A40,광주1,암모니아성 질소(NH3-N),0.533,0.156,0.08,0.135,,,,,,,,
5001A40,광주1,노말헥산추출물질,,,,,,,,,,,,
5001A40,광주1,니켈(Ni),,,,,,,,,,,,
5001A40,광주1,질산성질소(NO3-N),5.806,1.735,1.158,0.886,,,,,,,,
5001A40,광주1,유기인,,,,,,,,,,,,
5001A40,광주1,납(Pb),,0,0,0,,,,,,,,
5001A40,광주1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A40,광주1,테트라클로로에틸렌(PCE),,,0,,,,,,,,,
5001A40,광주1,수소이온농도(pH),8.6,8.8,8.9,8.1,,,,,,,,
5001A40,광주1,페놀류(phenols),,0,0,0,,,,,,,,
5001A40,광주1,인산염 인(PO4-P),0.427,0.014,0.011,0.032,,,,,,,,
5001A40,광주1,셀레늄(Se),,,,,,,,,,,,
5001A40,광주1,부유물질(SS),86.4,21.3,25.9,22.1,,,,,,,,
5001A40,광주1,트리클로로에틸렌(TCE),,,0,,,,,,,,,
5001A40,광주1,총대장균군,,10098,10880,13734,,,,,,,,
5001A40,광주1,수온,2,4.8,10.6,16.3,,,,,,,,
5001A40,광주1,총질소(T-N),7.674,2.746,2.262,1.873,,,,,,,,
5001A40,광주1,총유기탄소(TOC),10.2,4.1,5.2,3.8,,,,,,,,
5001A40,광주1,총인(T-P),0.602,0.121,0.159,0.134,,,,,,,,
5001A40,광주1,투명도,,,,,,,,,,,,
5001A40,광주1,아연(Zn),,,,,,,,,,,,
5001A50,광주천1,음이온계면활성제(ABS),,,0,,,,,,,,,
5001A50,광주천1,조류,,,,,,,,,,,,
5001A50,광주천1,유량,,,,,,,,,,,,
5001A50,광주천1,안티몬(Sb),,,0,,,,,,,,,
5001A50,광주천1,비소(As),,,0,,,,,,,,,
5001A50,광주천1,바륨(Ba),,,,,,,,,,,,
5001A50,광주천1,벤젠,,,,,,,,,,,,
5001A50,광주천1,생물화학적산소요구량(BOD),1.4,4.2,1.6,2.3,,,,,,,,
5001A50,광주천1,사염화탄소,,,,,,,,,,,,
5001A50,광주천1,카드뮴(Cd),,,0,,,,,,,,,
5001A50,광주천1,클로로포름,,,,,,,,,,,,
5001A50,광주천1,염소이온(Cl-),,,,,,,,,,,,
5001A50,광주천1,클로로필-a(Chlorophyll-a),4.6,19,2.5,3.3,,,,,,,,
5001A50,광주천1,시안(CN),,,0,,,,,,,,,
5001A50,광주천1,화학적산소요구량(COD),5.1,4.5,2.2,3,,,,,,,,
5001A50,광주천1,색도,,,,,,,,,,,,
5001A50,광주천1,크롬(Cr),,,,,,,,,,,,
5001A50,광주천1,6가크롬(Cr6+),,,0,,,,,,,,,
5001A50,광주천1,구리(Cu),,,0,,,,,,,,,
5001A50,광주천1,"1,2,-다이클로로에탄",,,,,,,,,,,,
5001A50,광주천1,다이클로로메탄,,,,,,,,,,,,
5001A50,광주천1,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A50,광주천1,"1,4-다이옥세인",,,,,,,,,,,,
5001A50,광주천1,용존산소(DO),11.2,12.3,11.1,11.1,,,,,,,,
5001A50,광주천1,용존총질소(DTN),6.003,2.705,3.276,2.28,,,,,,,,
5001A50,광주천1,용존총인(DTP),0.317,0.07,0.036,0.051,,,,,,,,
5001A50,광주천1,전기전도도(EC),582,355,184,168,,,,,,,,
5001A50,광주천1,분원성대장균군,440,5300,7800,4700,,,,,,,,
5001A50,광주천1,용해성 철(Fe),,,0.11639,,,,,,,,,
5001A50,광주천1,불소(F),,,,,,,,,,,,
5001A50,광주천1,헥사클로로벤젠,,,,,,,,,,,,
5001A50,광주천1,포름알데히드,,,,,,,,,,,,
5001A50,광주천1,수은(Hg),,,0,,,,,,,,,
5001A50,광주천1,수위,,,,,,,,,,,,
5001A50,광주천1,용해성 망간(Mn),,,0.01175,,,,,,,,,
5001A50,광주천1,암모니아성 질소(NH3-N),0.877,0.181,0.179,0.088,,,,,,,,
5001A50,광주천1,노말헥산추출물질,,,,,,,,,,,,
5001A50,광주천1,니켈(Ni),,,,,,,,,,,,
5001A50,광주천1,질산성질소(NO3-N),4.199,1.93,2.891,1.82,,,,,,,,
5001A50,광주천1,유기인,,,,,,,,,,,,
5001A50,광주천1,납(Pb),,,0,,,,,,,,,
5001A50,광주천1,폴리클로리네이티드비페닐(PCB),,,,,,,,,,,,
5001A50,광주천1,테트라클로로에틸렌(PCE),,,,,,,,,,,,
5001A50,광주천1,수소이온농도(pH),7.5,7.5,7.1,7.6,,,,,,,,
5001A50,광주천1,페놀류(phenols),0,0,0,0,,,,,,,,
5001A50,광주천1,인산염 인(PO4-P),0.311,0.052,0.022,0.05,,,,,,,,
5001A50,광주천1,셀레늄(Se),,,,,,,,,,,,
5001A50,광주천1,부유물질(SS),4.8,6.4,0.8,4,,,,,,,,
5001A50,광주천1,트리클로로에틸렌(TCE),,,,,,,,,,,,
5001A50,광주천1,총대장균군,2000,16000,41000,36000,,,,,,,,
5001A50,광주천1,수온,4.4,4.7,8.5,11.9,,,,,,,,
5001A50,광주천1,총질소(T-N),6.147,2.728,3.304,2.351,,,,,,,,
5001A50,광주천1,총유기탄소(TOC),2.6,4.3,1.8,2.8,,,,,,,,
5001A50,광주천1,총인(T-P),0.417,0.105,0.048,0.076,,,,,,,,
5001A50,광주천1,투명도,,,,,,,,,,,,
5001A50,광주천1,아연(Zn),,,0.05882,,,,,,,,,
5001A60,광주천2,음이온계면활성제(ABS),,,0,,,,,,,,,
5001A60,광주천2,조류,,,,,,,,,,,,
5001A60,광주천2,유량,,0.641,1.398,2.26,,,,,,,,
5001A60,광주천2,안티몬(Sb),,,0,,,,,,,,,
5001A60,광주천2,비소(As),,,0,,,,,,,,,
5001A60,광주천2,바륨(Ba),,,,,,,,,,,,
5001A60,광주천2,벤젠,,,,,,,,,,,,
5001A60,광주천2,생물화학적산소요구량(BOD),3.9,6.7,7.1,3.2,,,,,,,,
5001A60,광주천2,사염화탄소,,,,,,,,,,,,
5001A60,광주천2,카드뮴(Cd),,,0,,,,,,,,,
5001A60,광주천2,클로로포름,,,,,,,,,,,,
5001A60,광주천2,염소이온(Cl-),,,,,,,,,,,,
5001A60,광주천2,클로로필-a(Chlorophyll-a),58.5,29.9,29.8,5,,,,,,,,
5001A60,광주천2,시안(CN),,,0,,,,,,,,,
5001A60,광주천2,화학적산소요구량(COD),7.5,8.4,8.6,5.5,,,,,,,,
5001A60,광주천2,색도,,,,,,,,,,,,
5001A60,광주천2,크롬(Cr),,,,,,,,,,,,
5001A60,광주천2,6가크롬(Cr6+),,,0,,,,,,,,,
5001A60,광주천2,구리(Cu),,,,,,,,,,,,
5001A60,광주천2,"1,2,-다이클로로에탄",,,,,,,,,,,,
5001A60,광주천2,다이클로로메탄,,,,,,,,,,,,
5001A60,광주천2,다이에틸헥실프탈레이트(DEHP),,,,,,,,,,,,
5001A60,광주천2,"1,4-다이옥세인",,,,,,,,,,,,
5001A60,광주천2,용존산소(DO),15.2,9.6,8.5,8.3,,,,,,,,
5001A60,광주천2,용존총질소(DTN),3.619,10.879,5.655,3.272,,,,,,,,
5001A60,광주천2,용존총인(DTP),0.029,0.058,0.063,0.041,,,,,,,,
5001A60,광주천2,전기전도도(EC),1566,500,356,208,,,,,,,,
5001A60,광주천2,분원성대장균군,,60,830,3500,,,,,,,,
5001A60,광주천2,용해성 철(Fe),,,,,,,,,,,,
5001A60,광주천2,불소(F),,,,,,,,,,,,
5001A60,광주천2,헥사클로로벤젠,,,,,,,,,,,,
